id,conversation_id,analysis_date,sentiment_score,sentiment_shift,resolution_achieved,fcr_score,ces,first_response_time,avg_response_time,total_handling_time,effectiveness_score,effort_score,efficiency_score,empathy_score,csi_score
419,311,2025-08-13,1.0,0.0,0.0,0.0,2.0,29.0,14.0,4.0,0.0,8.333333333333334,9.83611111111111,3.0,4.99
420,312,2025-08-12,2.0,4.0,6.0,6.0,4.0,38.0,19.0,7.0,6.0,5.0,9.735185185185186,5.5,6.61
421,313,2025-08-13,2.0,0.0,0.0,0.0,2.0,112.0,172.0,37.0,0.0,8.333333333333334,8.549999999999999,3.5,4.75
422,314,2025-08-13,5.0,1.0,0.0,0.0,6.0,17.0,,1.0,0.0,1.6666666666666665,9.934722222222224,5.5,3.73
423,315,2025-08-13,1.0,4.0,1.0,1.0,4.0,15.0,114.0,47.0,1.0,5.0,8.469444444444447,5.0,4.47
424,316,2025-08-13,2.0,0.0,0.0,0.0,3.0,113.0,,1.0,0.0,6.666666666666666,9.801388888888889,3.5,4.64
425,317,2025-08-13,2.0,2.0,0.0,0.0,3.0,114.0,115.0,22.0,0.0,6.666666666666666,9.07037037037037,4.5,4.61
426,318,2025-08-13,1.0,6.0,1.0,1.0,6.0,8.0,12.0,7.0,1.0,1.6666666666666665,9.775925925925925,6.0,4.11
427,319,2025-08-13,2.0,2.0,0.0,0.0,5.0,27.0,,2.0,0.0,3.333333333333333,9.879166666666666,4.5,3.98
428,320,2025-08-13,2.0,2.0,0.0,0.0,6.0,16.0,,1.0,0.0,1.6666666666666665,9.936111111111112,4.5,3.58
429,321,2025-08-13,4.0,2.0,1.0,1.0,6.0,39.0,,1.0,1.0,1.6666666666666665,9.904166666666667,5.5,4.07
430,322,2025-08-13,2.0,3.0,1.0,1.0,5.0,106.0,108.0,16.0,1.0,3.333333333333333,9.257407407407408,5.0,4.25
431,323,2025-08-13,2.0,2.0,1.0,1.0,6.0,25.0,,2.0,1.0,1.6666666666666665,9.881944444444443,4.5,3.91
432,324,2025-08-10,4.0,2.0,1.0,1.0,6.0,7.0,,1.0,1.0,1.6666666666666665,9.948611111111113,5.5,4.08
433,324,2025-08-13,5.0,0.0,0.0,0.0,7.0,0.0,,1.0,0.0,0.0,9.958333333333334,5.0,3.24
434,325,2025-08-13,2.0,1.0,0.0,0.0,3.0,118.0,116.0,30.0,0.0,6.666666666666666,8.842592592592593,4.0,4.48
435,326,2025-08-13,2.0,1.0,1.0,1.0,5.0,115.0,,12.0,1.0,3.333333333333333,9.340277777777779,4.0,4.12
436,327,2025-08-13,2.0,0.0,0.0,0.0,3.0,11.0,,1.0,0.0,6.666666666666666,9.943055555555556,3.5,4.68
437,328,2025-08-13,4.0,2.0,0.0,0.0,5.0,109.0,124.5,14.0,0.0,3.333333333333333,9.27962962962963,5.5,3.98
438,329,2025-08-13,3.0,1.0,0.0,0.0,3.0,117.0,95.0,21.0,0.0,6.666666666666666,9.132407407407408,4.5,4.62
439,330,2025-08-12,2.0,0.0,0.0,0.0,3.0,11.0,,12.0,0.0,6.666666666666666,9.484722222222222,3.5,4.56
440,330,2025-08-13,2.0,0.0,0.0,0.0,2.0,243.0,148.0,31.0,0.0,8.333333333333334,8.639814814814814,3.5,4.77
441,331,2025-08-13,2.0,3.0,1.0,1.0,5.0,14.0,10.0,14.0,1.0,3.333333333333333,9.579629629629629,5.0,4.33
442,332,2025-08-13,5.0,4.0,1.0,1.0,6.0,1.0,1.0,2.0,1.0,1.6666666666666665,9.941666666666666,7.0,4.3
443,333,2025-08-13,,,,,,,,,,,,,
444,334,2025-08-13,1.0,2.0,0.0,0.0,2.0,50.0,41.0,142.0,0.0,8.333333333333334,6.544444444444444,4.0,4.32
445,335,2025-08-12,2.0,1.0,0.0,0.0,5.0,1.0,1.0,10.0,0.0,3.333333333333333,9.719444444444443,4.0,3.86
446,335,2025-08-13,1.0,2.0,0.0,0.0,2.0,2.0,31.0,125.0,0.0,8.333333333333334,6.607407407407408,4.0,4.34
447,336,2025-08-12,2.0,1.0,0.0,0.0,5.0,8.0,8.0,8.0,0.0,3.333333333333333,9.755555555555555,4.0,3.87
448,337,2025-08-13,5.0,3.0,1.0,1.0,4.0,1.0,25.0,125.0,1.0,5.0,6.6194444444444445,6.5,4.23
449,338,2025-08-13,1.0,0.0,0.0,0.0,4.0,,,,0.0,5.0,,3.0,
450,339,2025-08-13,2.0,1.0,0.0,0.0,4.0,1.0,1.0,1.0,0.0,5.0,9.969444444444445,4.0,4.34
451,340,2025-08-12,2.0,1.0,0.0,0.0,3.0,1.0,20.0,23.0,0.0,6.666666666666666,9.32314814814815,4.0,4.6
452,340,2025-08-13,2.0,1.0,0.0,0.0,4.0,1.0,1.0,2.0,0.0,5.0,9.941666666666666,4.0,4.34
453,341,2025-08-13,2.0,0.0,0.0,0.0,4.0,28.0,28.0,20.0,0.0,5.0,9.366666666666667,3.5,4.12
454,342,2025-08-13,3.0,1.0,0.0,0.0,6.0,1.0,11.0,15.0,0.0,1.6666666666666665,9.562037037037037,4.5,3.48
455,343,2025-08-13,5.0,2.0,0.0,0.0,3.0,16.0,16.0,21.0,0.0,6.666666666666666,9.372222222222222,6.0,4.91
456,344,2025-08-13,2.0,2.0,0.0,0.0,2.0,1.0,26.0,235.0,0.0,8.333333333333334,6.617592592592591,4.5,4.41
457,345,2025-08-10,4.0,2.0,0.0,0.0,5.0,8.0,8.0,9.0,0.0,3.333333333333333,9.727777777777778,5.5,4.09
458,345,2025-08-11,3.0,1.0,0.0,0.0,5.0,24.0,13.0,30.0,0.0,3.333333333333333,9.12037037037037,4.5,3.79
459,345,2025-08-12,3.0,0.0,0.0,0.0,4.0,1.0,63.0,66.0,0.0,5.0,8.049074074074074,4.0,3.86
460,346,2025-08-13,1.0,0.0,0.0,0.0,3.0,14.0,14.0,14.0,0.0,6.666666666666666,9.572222222222221,3.0,4.51
461,347,2025-08-13,1.0,2.0,0.0,0.0,3.0,1049.0,349.67,15.0,0.0,6.666666666666666,7.9645,4.0,4.26
462,348,2025-08-10,1.0,4.0,1.0,1.0,4.0,3738.0,934.5,10.0,1.0,5.0,4.658333333333333,5.0,3.51
463,348,2025-08-12,1.0,2.0,0.0,0.0,3.0,2572.0,428.67,14.0,0.0,6.666666666666666,6.435796296296296,4.0,3.88
464,348,2025-08-13,1.0,4.0,1.0,0.0,4.0,1290.0,322.5,8.0,0.5,5.0,7.986111111111111,5.0,4.17
465,349,2025-08-13,2.0,0.0,1.0,1.0,5.0,710.0,355.0,1.17,1.0,3.333333333333333,8.652685185185186,3.5,3.87
466,350,2025-08-13,1.0,0.0,0.0,0.0,2.0,1191.0,595.5,2.0,0.0,8.333333333333334,7.738888888888888,3.0,4.47
467,351,2025-08-13,2.0,0.0,1.0,1.0,4.0,830.0,415.0,1.4,1.0,5.0,8.424074074074072,3.5,4.23
468,352,2025-08-13,2.0,3.0,1.0,1.0,5.0,36.0,18.0,0.06,1.0,3.333333333333333,9.931666666666667,5.0,4.42
469,353,2025-08-13,2.0,0.0,0.0,0.0,3.0,1188.0,594.0,2.0,0.0,6.666666666666666,7.744444444444444,3.5,4.13
470,354,2025-08-13,3.0,1.0,0.0,0.0,4.0,1510.0,377.5,8.0,0.0,5.0,7.6805555555555545,4.5,3.85
471,355,2025-08-12,2.0,0.0,0.0,0.0,2.0,712.0,356.0,1.2,0.0,8.333333333333334,8.648148148148147,3.5,4.77
472,356,2025-08-13,1.0,4.0,1.0,1.0,5.0,630.0,210.0,18.0,1.0,3.333333333333333,8.527777777777777,5.0,4.07
473,357,2025-08-12,2.0,0.0,1.0,1.0,2.0,1204.0,602.0,2.0,1.0,8.333333333333334,7.714814814814815,3.5,4.89
474,357,2025-08-13,2.0,0.0,0.0,0.0,3.0,1055.0,527.5,1.75,0.0,6.666666666666666,7.997685185185186,3.5,4.19
475,358,2025-08-13,4.0,0.0,1.0,1.0,6.0,633.0,316.5,1.05,1.0,1.6666666666666665,8.798611111111112,4.5,3.64
476,359,2025-08-13,1.0,5.0,1.0,1.0,5.0,3772.0,943.0,5.0,1.0,3.333333333333333,4.781481481481482,5.5,3.2
477,360,2025-08-12,2.0,0.0,0.0,0.0,2.0,714.0,357.0,1.2,0.0,8.333333333333334,8.644444444444444,3.5,4.77
478,361,2025-08-13,2.0,2.0,0.0,0.0,4.0,538.0,179.33,6.0,0.0,5.0,9.003092592592592,4.5,4.18
479,362,2025-08-13,4.0,0.0,1.0,1.0,6.0,460.0,230.0,1.0,1.0,1.6666666666666665,9.12037037037037,4.5,3.72
480,363,2025-08-13,1.0,2.0,0.0,0.0,3.0,605.0,201.67,12.0,0.0,6.666666666666666,8.733018518518518,4.0,4.45
481,364,2025-08-12,2.0,0.0,0.0,0.0,3.0,1085.0,,18.0,0.0,6.666666666666666,7.743055555555555,3.5,4.13
482,365,2025-08-13,8.0,6.0,10.0,10.0,6.0,86.0,86.0,20.0,10.0,1.6666666666666665,9.205555555555556,9.5,7.64
483,366,2025-08-12,3.0,0.0,10.0,10.0,5.0,1349.0,,40.0,10.0,3.333333333333333,6.459722222222223,4.0,6.55
484,366,2025-08-13,2.0,0.0,0.0,0.0,2.0,248.0,,270.0,0.0,8.333333333333334,4.655555555555556,3.5,3.77
485,367,2025-08-12,3.0,-1.0,0.0,0.0,4.0,382.0,,50.0,0.0,5.0,7.38611111111111,3.5,3.62
486,367,2025-08-13,2.0,0.0,0.0,0.0,3.0,347.0,,35.0,0.0,6.666666666666666,8.059722222222222,3.5,4.21
487,368,2025-08-13,4.0,2.0,10.0,10.0,5.0,209.0,,120.0,10.0,3.333333333333333,4.709722222222222,5.5,6.34
488,369,2025-08-13,9.0,0.0,10.0,10.0,7.0,44.0,44.0,5.0,10.0,0.0,9.738888888888889,7.0,6.98
489,370,2025-08-13,4.0,2.0,10.0,10.0,5.0,60.0,,60.0,10.0,3.333333333333333,7.416666666666666,5.5,7.01
490,371,2025-08-12,3.0,0.0,10.0,10.0,6.0,127.0,127.0,14.0,10.0,1.6666666666666665,9.258333333333333,4.0,6.83
491,371,2025-08-13,3.0,1.0,0.0,0.0,4.0,17.0,,160.0,0.0,5.0,4.976388888888889,4.5,3.17
492,372,2025-08-13,3.0,0.0,0.0,0.0,2.0,10.0,,3.0,0.0,8.333333333333334,9.86111111111111,4.0,5.15
493,373,2025-08-13,5.0,0.0,0.0,0.0,4.0,135.0,,23.0,0.0,5.0,8.854166666666668,5.0,4.21
494,374,2025-08-13,3.0,0.0,10.0,10.0,6.0,5.0,5.0,10.0,10.0,1.6666666666666665,9.708333333333334,4.0,6.94
495,375,2025-08-13,3.0,0.0,10.0,10.0,5.0,1956.0,,130.0,10.0,3.333333333333333,2.283333333333333,4.0,5.5
496,376,2025-08-13,2.0,0.0,0.0,0.0,3.0,382.0,,38.0,0.0,6.666666666666666,7.886111111111111,3.5,4.16
497,377,2025-08-13,7.0,0.0,10.0,10.0,6.0,1003.0,,146.0,10.0,1.6666666666666665,3.6069444444444443,6.0,5.72
498,378,2025-08-11,3.0,0.0,10.0,10.0,6.0,52.0,52.0,5.0,10.0,1.6666666666666665,9.716666666666667,4.0,6.95
499,378,2025-08-12,2.0,0.0,0.0,0.0,2.0,224.0,,200.0,0.0,8.333333333333334,4.688888888888889,3.5,3.78
500,378,2025-08-13,2.0,0.0,0.0,0.0,3.0,49.0,,95.0,0.0,6.666666666666666,5.973611111111111,3.5,3.69
501,379,2025-08-13,2.0,3.0,7.0,10.0,4.0,1.0,20.0,1.5,8.5,5.0,9.920370370370371,5.0,7.46
502,380,2025-08-13,,,0.0,0.0,,,,,0.0,,,,
503,381,2025-08-13,3.0,0.0,0.0,0.0,3.0,1.0,20.0,1.0,0.0,6.666666666666666,9.93425925925926,4.0,4.75
504,382,2025-08-13,4.0,0.0,0.0,0.0,4.0,1.0,,0.5,0.0,5.0,9.977777777777778,4.5,4.42
505,383,2025-08-13,4.0,0.0,0.0,0.0,4.0,12.0,,1.0,0.0,5.0,9.941666666666666,4.5,4.41
506,384,2025-08-13,2.0,3.0,10.0,10.0,5.0,23.0,58.0,1.0,10.0,3.333333333333333,9.843518518518518,5.0,7.54
507,385,2025-08-13,2.0,8.0,10.0,10.0,6.0,1.0,15.0,1.5,10.0,1.6666666666666665,9.92962962962963,7.5,7.52
508,386,2025-08-13,3.0,0.0,8.0,10.0,6.0,1.0,,0.5,9.0,1.6666666666666665,9.977777777777778,4.0,6.66
509,387,2025-08-13,6.0,0.0,0.0,0.0,3.0,,,,0.0,6.666666666666666,,5.5,
510,388,2025-08-13,2.0,5.0,8.0,10.0,5.0,1.0,40.0,1.0,9.0,3.333333333333333,9.897222222222222,6.0,7.36
511,389,2025-08-11,5.0,0.0,0.0,0.0,4.0,11.0,14.0,0.5,0.0,5.0,9.950000000000001,5.0,4.49
512,389,2025-08-13,6.0,0.0,0.0,0.0,2.0,,,,0.0,8.333333333333334,,5.5,
513,390,2025-08-11,2.0,2.0,7.0,7.0,4.0,1.0,15.0,0.5,7.0,5.0,9.957407407407409,4.5,6.86
514,390,2025-08-13,2.0,2.0,7.0,7.0,3.0,1.0,30.0,1.5,7.0,6.666666666666666,9.901851851851852,4.5,7.27
515,391,2025-08-12,2.0,5.0,8.0,10.0,5.0,10.0,20.0,1.0,9.0,3.333333333333333,9.925925925925926,6.0,7.36
516,391,2025-08-13,5.0,0.0,0.0,0.0,6.0,11.0,,0.0,0.0,1.6666666666666665,9.984722222222222,5.0,3.66
517,392,2025-08-13,6.0,0.0,0.0,0.0,3.0,1.0,,0.5,0.0,6.666666666666666,9.977777777777778,5.5,4.99
518,393,2025-08-13,3.0,7.0,10.0,10.0,6.0,15.0,35.0,1.5,10.0,1.6666666666666665,9.87962962962963,7.5,7.51
519,394,2025-08-10,3.0,0.0,8.0,10.0,6.0,,,,9.0,1.6666666666666665,,4.0,
520,394,2025-08-13,2.0,0.0,0.0,0.0,4.0,14.0,14.0,0.2333,0.0,5.0,9.954630555555555,3.5,4.26
521,394,2025-08-12,3.0,2.0,7.0,10.0,6.0,1.0,,0.5,8.5,1.6666666666666665,9.977777777777778,5.0,6.64
522,395,2025-08-13,1.0,4.0,10.0,10.0,6.0,12.0,6.0,0.2,10.0,1.6666666666666665,9.972222222222221,5.0,7.16
523,396,2025-08-13,3.0,2.0,5.0,5.0,3.0,217.0,64.0,2.65,5.0,6.666666666666666,9.606944444444444,5.0,6.57
524,397,2025-08-13,1.0,0.0,7.0,7.0,5.0,7.0,7.0,0.1167,7.0,3.333333333333333,9.977313888888888,3.0,6.23
525,398,2025-08-13,1.0,0.0,8.0,8.0,5.0,16.0,16.0,0.2667,8.0,3.333333333333333,9.948147222222223,3.0,6.57
526,399,2025-08-13,1.0,3.0,6.0,6.0,2.0,10.0,28.0,1.8333,6.0,8.333333333333334,9.887963888888889,4.5,7.33
527,400,2025-08-12,3.0,4.0,10.0,10.0,6.0,7.0,3.5,0.1167,10.0,1.6666666666666665,9.983795370370371,6.0,7.31
528,400,2025-08-13,3.0,3.0,7.0,7.0,4.0,10.0,20.0,2.1333,7.0,5.0,9.89444537037037,5.5,7.0
529,401,2025-08-13,2.0,1.0,6.0,6.0,4.0,60.0,30.0,0.6667,6.0,5.0,9.870369444444444,4.0,6.42
530,402,2025-08-13,1.0,0.0,0.0,0.0,5.0,13.0,13.0,0.2167,0.0,3.333333333333333,9.957869444444444,3.0,3.77
531,403,2025-08-13,3.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,3.333333333333333,10.0,4.0,3.93
532,404,2025-08-13,7.0,0.0,10.0,10.0,6.0,56.0,56.0,0.9333,10.0,1.6666666666666665,9.818519444444446,6.0,7.27
533,405,2025-08-12,1.0,2.0,0.0,0.0,3.0,478.0,173.0,5.2167,0.0,6.666666666666666,9.092128703703702,4.0,4.54
534,406,2025-08-13,4.0,4.0,10.0,10.0,7.0,14.0,14.0,0.2333,10.0,0.0,9.954630555555555,6.5,6.96
535,407,2025-08-12,4.0,4.0,10.0,10.0,3.0,10.0,32.0,1.5,10.0,6.666666666666666,9.889814814814814,6.5,8.61
536,407,2025-08-13,5.0,4.0,10.0,10.0,7.0,18.0,9.0,0.35,10.0,0.0,9.956944444444444,7.0,7.04
537,408,2025-08-13,2.0,0.0,7.0,7.0,5.0,29.0,29.0,0.4833,7.0,3.333333333333333,9.906019444444444,3.5,6.28
538,409,2025-08-13,1.0,0.0,7.0,7.0,5.0,100.0,100.0,1.6667,7.0,3.333333333333333,9.675925,3.0,6.15
539,410,2025-08-13,4.0,3.0,10.0,10.0,6.0,21.0,21.0,0.35,10.0,1.6666666666666665,9.931944444444445,6.0,7.3
540,411,2025-08-13,2.0,4.0,10.0,10.0,7.0,19.0,9.5,0.3167,10.0,0.0,9.956017592592593,5.5,6.81
541,412,2025-08-11,2.0,0.0,0.0,0.0,4.0,111.0,55.5,3.0,0.0,5.0,9.71111111111111,3.5,4.2
542,412,2025-08-13,2.0,1.0,0.0,0.0,2.0,41.0,20.5,7.0,0.0,8.333333333333334,9.72962962962963,4.0,5.12
543,413,2025-08-13,5.0,-2.0,0.0,0.0,2.0,447.0,223.5,12.0,0.0,8.333333333333334,8.838888888888889,4.0,4.89
544,414,2025-08-13,2.0,0.0,0.0,0.0,5.0,29.0,14.5,0.5,0.0,3.333333333333333,9.932407407407409,3.5,3.84
545,415,2025-08-12,4.0,-1.0,1.0,10.0,4.0,1051.0,350.33,17.0,5.5,5.0,7.90587037037037,4.0,5.75
546,415,2025-08-13,6.0,0.0,0.0,0.0,5.0,148.0,74.0,4.0,0.0,3.333333333333333,9.614814814814814,5.5,4.06
547,416,2025-08-13,6.0,-2.0,0.0,0.0,1.0,1371.0,685.5,37.0,0.0,10.0,6.433333333333333,4.5,4.78
548,417,2025-08-13,2.0,0.0,0.0,0.0,4.0,550.0,275.0,9.0,0.0,5.0,8.731481481481481,3.5,3.96
549,418,2025-08-13,5.0,0.0,0.0,0.0,3.0,2751.0,917.0,25.0,0.0,6.666666666666666,5.060185185185184,5.0,3.68
550,419,2025-08-12,2.0,0.0,0.0,0.0,5.0,251.0,125.5,3.0,0.0,3.333333333333333,9.45185185185185,3.5,3.72
551,419,2025-08-13,1.0,1.0,1.0,10.0,7.0,0.0,0.0,0.0,5.5,0.0,10.0,3.5,4.95
552,420,2025-08-13,7.0,-2.0,0.0,0.0,3.0,182.0,91.0,15.0,0.0,6.666666666666666,9.246296296296295,5.0,4.73
553,421,2025-08-12,5.0,-2.0,0.0,0.0,4.0,1686.0,562.0,20.0,0.0,5.0,6.842592592592593,4.0,3.56
554,422,2025-08-13,3.0,0.0,0.0,0.0,4.0,535.0,267.5,9.0,0.0,5.0,8.75925925925926,4.0,4.04
555,423,2025-08-12,5.0,0.0,0.0,0.0,5.0,67.0,33.5,1.0,0.0,3.333333333333333,9.848148148148148,5.0,4.05
556,424,2025-08-13,2.0,3.0,1.0,10.0,5.0,5137.0,1712.33,64.0,5.5,3.333333333333333,1.7179074074074077,5.0,3.94
557,425,2025-08-12,3.0,0.0,1.0,10.0,5.0,787.0,442.5,13.0,5.5,3.333333333333333,8.09074074074074,4.0,5.38
558,425,2025-08-13,4.0,0.0,0.0,0.0,3.0,14.0,7.0,1.0,0.0,6.666666666666666,9.946296296296296,4.5,4.83
559,426,2025-08-13,3.0,1.0,0.0,0.0,4.0,37.0,18.5,5.0,0.0,5.0,9.792592592592593,4.5,4.37
560,427,2025-08-13,7.0,-3.0,0.0,0.0,2.0,1049.0,524.5,26.0,0.0,8.333333333333334,7.335185185185185,4.5,4.59
561,428,2025-08-10,3.0,0.0,1.0,1.0,5.0,27.0,27.0,0.5,1.0,3.333333333333333,9.911111111111111,4.0,4.26
562,428,2025-08-13,3.0,0.0,1.0,1.0,6.0,4.0,4.0,0.3,1.0,1.6666666666666665,9.980555555555556,4.0,3.86
563,429,2025-08-12,3.0,1.0,0.0,0.0,4.0,15.0,15.0,0.5,0.0,5.0,9.944444444444445,4.5,4.41
564,430,2025-08-13,1.0,0.0,0.0,0.0,2.0,22.0,30.0,3.0,0.0,8.333333333333334,9.84074074074074,3.0,4.99
565,431,2025-08-13,3.0,2.0,0.0,0.0,4.0,4.0,4.0,0.3,0.0,5.0,9.980555555555556,5.0,4.5
566,432,2025-08-13,2.0,1.0,0.0,0.0,3.0,17.0,35.0,3.5,0.0,6.666666666666666,9.822222222222223,4.0,4.72
567,433,2025-08-13,2.0,0.0,0.0,0.0,3.0,27.0,27.0,0.5,0.0,6.666666666666666,9.911111111111111,3.5,4.67
568,434,2025-08-13,2.0,0.0,0.0,0.0,5.0,1.0,1.0,0.1,0.0,3.333333333333333,9.994444444444445,3.5,3.86
569,435,2025-08-12,4.0,2.0,1.0,1.0,6.0,1.0,1.0,0.8,1.0,1.6666666666666665,9.975,5.5,4.09
570,435,2025-08-13,3.0,0.0,0.0,0.0,3.0,31.0,31.0,1.5,0.0,6.666666666666666,9.872222222222222,4.0,4.73
571,436,2025-08-13,2.0,0.0,0.0,0.0,4.0,19.0,19.0,0.5,0.0,5.0,9.933333333333332,3.5,4.26
572,437,2025-08-13,2.0,-1.0,0.0,0.0,4.0,17.0,17.0,1.5,0.0,5.0,9.911111111111111,3.0,4.18
573,438,2025-08-13,1.0,0.0,0.0,0.0,3.0,35.0,35.0,0.7,0.0,6.666666666666666,9.883333333333335,3.0,4.59
574,439,2025-08-13,2.0,-1.0,0.0,0.0,4.0,117.0,117.0,2.0,0.0,5.0,9.619444444444445,3.0,4.1
575,440,2025-08-13,2.5,-1.0,0.0,0.0,3.0,10.0,40.0,2.7,0.0,6.666666666666666,9.841666666666667,3.25,4.61
576,441,2025-08-12,3.0,0.0,0.0,0.0,5.0,39.0,39.0,1.0,0.0,3.333333333333333,9.863888888888889,4.0,3.9
577,442,2025-08-13,2.0,-2.0,0.0,0.0,2.0,27.0,54.0,2.1,0.0,8.333333333333334,9.816666666666668,2.5,4.91
578,443,2025-08-13,2.0,0.0,0.0,0.0,5.0,1.0,1.0,0.2,0.0,3.333333333333333,9.991666666666667,3.5,3.86
579,444,2025-08-13,4.0,2.0,1.0,1.0,6.0,17.0,17.0,0.3,1.0,1.6666666666666665,9.944444444444445,5.5,4.08
580,445,2025-08-13,3.0,0.0,0.0,0.0,4.0,5.0,5.0,0.5,0.0,5.0,9.972222222222221,4.0,4.34
581,446,2025-08-13,4.0,-1.0,0.0,0.0,4.0,1626.0,1626.0,3.0,0.0,5.0,5.3999999999999995,4.0,3.2
582,447,2025-08-13,7.0,2.0,0.0,0.0,6.0,15.0,15.0,0.25,0.0,1.6666666666666665,9.951388888888888,7.0,3.95
583,448,2025-08-13,6.0,1.0,0.0,0.0,5.0,306.0,216.0,1.0,0.0,3.333333333333333,9.28888888888889,6.0,4.06
584,449,2025-08-13,2.0,-3.0,0.0,0.0,3.0,2556.0,1221.0,6.0,0.0,6.666666666666666,5.205555555555556,2.0,3.27
585,450,2025-08-13,5.0,1.0,1.0,1.0,5.0,1234.0,761.0,2.0,1.0,3.333333333333333,7.392592592592592,5.5,3.86
586,451,2025-08-12,7.0,2.0,0.0,0.0,6.0,10.0,10.0,0.17,0.0,1.6666666666666665,9.9675,7.0,3.96
587,451,2025-08-13,8.0,3.0,1.0,1.0,7.0,963.0,963.0,1.6,1.0,0.0,7.280555555555555,8.0,3.37
588,452,2025-08-13,2.0,-4.0,0.0,0.0,2.0,1568.0,718.0,10.0,0.0,8.333333333333334,6.940740740740741,1.5,4.04
589,453,2025-08-13,4.0,0.0,0.0,0.0,4.0,120.0,283.3,1.0,0.0,5.0,9.336481481481481,4.5,4.26
590,454,2025-08-13,3.0,0.0,0.0,0.0,4.0,112.0,112.0,0.5,0.0,5.0,9.675000000000002,4.0,4.27
591,455,2025-08-10,2.0,0.0,0.0,0.0,3.0,5092.0,3264.0,10.75,0.0,6.666666666666666,3.034722222222222,3.5,2.95
592,455,2025-08-11,2.0,0.0,0.0,0.0,3.0,271.0,255.0,2.5,0.0,6.666666666666666,9.207407407407407,3.5,4.49
593,455,2025-08-12,2.0,0.0,0.0,0.0,3.0,6061.0,3474.0,10.0,0.0,6.666666666666666,3.0555555555555554,3.5,2.96
594,455,2025-08-13,2.0,0.0,0.0,0.0,3.0,5873.0,5873.0,8.8,0.0,6.666666666666666,3.0888888888888886,3.5,2.96
595,456,2025-08-13,5.0,0.0,0.0,0.0,5.0,81.0,81.0,0.13,0.0,3.333333333333333,9.771388888888888,5.0,4.03
596,457,2025-08-13,6.0,1.0,0.0,0.0,6.0,118.0,118.0,1.0,0.0,1.6666666666666665,9.644444444444444,6.0,3.73
597,458,2025-08-13,5.0,0.0,0.0,0.0,4.0,1099.0,1099.0,1.8,0.0,5.0,6.897222222222223,5.0,3.72
598,459,2025-08-13,2.0,-2.0,0.0,0.0,3.0,626.0,626.0,1.0,0.0,6.666666666666666,8.233333333333334,2.5,4.1
599,460,2025-08-13,6.0,1.0,0.0,0.0,6.0,2583.0,2583.0,0.43,0.0,1.6666666666666665,4.263055555555555,6.0,2.38
600,461,2025-08-12,4.0,0.0,0.0,0.0,5.0,517.0,517.0,0.86,0.0,3.333333333333333,8.54,4.5,3.64
601,462,2025-08-13,2.0,0.0,0.0,0.0,4.0,1084.0,1084.0,18.0,0.0,5.0,6.48888888888889,3.5,3.4
602,463,2025-08-13,2.0,0.0,1.0,1.0,4.0,1271.0,423.6,15.0,1.0,5.0,7.622037037037036,3.5,4.03
603,464,2025-08-13,3.0,0.0,0.0,0.0,3.0,33.0,33.0,5.0,0.0,6.666666666666666,9.769444444444446,4.0,4.71
604,465,2025-08-12,2.0,0.0,0.0,0.0,3.0,2372.0,2372.0,39.5,0.0,6.666666666666666,3.3731481481481485,3.5,3.03
605,465,2025-08-13,2.0,4.0,1.0,1.0,4.0,1360.0,468.0,24.0,1.0,5.0,7.207407407407408,5.5,4.23
606,466,2025-08-10,2.0,0.0,1.0,1.0,6.0,7.0,7.0,3.0,1.0,1.6666666666666665,9.897222222222222,3.5,3.77
607,466,2025-08-11,3.0,0.0,0.0,0.0,4.0,1464.0,1464.0,24.0,0.0,5.0,5.266666666666667,4.0,3.17
608,466,2025-08-13,4.0,4.0,1.0,1.0,6.0,1211.0,605.5,15.0,1.0,1.6666666666666665,7.340740740740741,6.5,3.58
609,467,2025-08-13,2.0,0.0,0.0,0.0,5.0,120.0,60.0,4.0,0.0,3.333333333333333,9.666666666666666,3.5,3.78
610,468,2025-08-12,2.0,0.0,0.0,0.0,2.0,1759.0,586.33,35.0,0.0,8.333333333333334,6.3132777777777775,3.5,4.19
611,468,2025-08-13,2.0,0.0,0.0,0.0,3.0,210.0,210.0,3.5,0.0,6.666666666666666,9.319444444444445,3.5,4.52
612,469,2025-08-13,2.0,2.0,1.0,1.0,5.0,1.0,150.0,9.0,1.0,3.333333333333333,9.471296296296297,4.5,4.23
613,470,2025-08-13,2.0,2.0,1.0,1.0,5.0,1.0,188.5,6.0,1.0,3.333333333333333,9.483333333333334,4.5,4.23
614,471,2025-08-12,3.0,-2.0,0.0,0.0,3.0,3.0,158.0,10.0,0.0,6.666666666666666,9.426851851851852,3.0,4.47
615,472,2025-08-13,2.0,2.0,1.0,1.0,4.0,10.0,180.0,12.0,1.0,5.0,9.324074074074074,4.5,4.61
616,473,2025-08-13,3.0,4.0,1.0,1.0,6.0,1.0,41.0,7.0,1.0,1.6666666666666665,9.728703703703703,6.0,4.1
617,474,2025-08-13,3.0,3.0,1.0,1.0,5.0,36.0,141.0,15.0,1.0,3.333333333333333,9.28888888888889,5.5,4.33
618,475,2025-08-13,2.0,1.0,0.0,0.0,5.0,4.0,4.0,1.0,0.0,3.333333333333333,9.961111111111112,4.0,3.92
619,476,2025-08-10,3.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,8.333333333333334,9.969444444444445,4.0,5.18
