id,conversation_id,analysis_date,sentiment_score,sentiment_shift,resolution_achieved,fcr_score,ces,first_response_time,avg_response_time,total_handling_time,effectiveness_score,effort_score,efficiency_score,empathy_score,csi_score
407,302,2025-08-13,2.0,1.0,1.0,1.0,5.0,529.0,264.0,529.0,1.0,3.333333333333333,5.687962962962963,4.0,3.21
408,303,2025-08-12,2.0,0.0,1.0,1.0,4.0,3.0,172.0,344.0,1.0,5.0,6.345370370370371,3.5,3.71
409,303,2025-08-13,2.0,0.0,0.0,0.0,2.0,20.0,20.0,120.0,0.0,8.333333333333334,6.611111111111112,3.5,4.26
410,304,2025-08-13,3.0,2.0,1.0,1.0,6.0,22.0,22.0,22.0,1.0,1.6666666666666665,9.327777777777778,5.0,3.85
411,305,2025-08-10,2.0,-1.0,0.0,0.0,4.0,173.0,173.0,536.0,0.0,5.0,6.186111111111111,3.0,3.25
412,305,2025-08-13,2.0,0.0,0.0,0.0,3.0,2087.0,2087.0,2087.0,0.0,6.666666666666666,1.400925925925926,3.5,2.54
413,306,2025-08-13,3.0,-2.0,0.0,0.0,3.0,121.0,121.0,121.0,0.0,6.666666666666666,6.330555555555556,3.0,3.7
414,307,2025-08-13,2.0,0.0,0.0,0.0,1.0,,,,0.0,10.0,,3.5,
415,308,2025-08-13,3.0,1.0,1.0,0.0,5.0,17.0,232.0,861.0,0.5,3.333333333333333,6.221296296296297,4.5,3.24
416,309,2025-08-12,4.0,2.0,1.0,1.0,6.0,37.0,113.0,113.0,1.0,1.6666666666666665,6.617592592592593,5.5,3.25
417,309,2025-08-13,4.0,3.0,1.0,1.0,6.0,297.0,297.0,297.0,1.0,1.6666666666666665,5.841666666666666,6.0,3.13
418,310,2025-08-13,1.0,1.0,1.0,1.0,5.0,21.0,21.0,21.0,1.0,3.333333333333333,9.358333333333333,3.5,4.05
419,311,2025-08-13,1.0,0.0,0.0,0.0,2.0,,,,0.0,8.333333333333334,,3.0,
420,312,2025-08-12,3.0,2.0,0.0,0.0,3.0,8.0,8.0,8.0,0.0,6.666666666666666,9.755555555555555,5.0,4.86
421,313,2025-08-13,2.0,0.0,0.0,0.0,3.0,113.0,148.0,67.0,0.0,6.666666666666666,7.7601851851851835,3.5,4.13
422,314,2025-08-13,4.0,2.0,8.0,8.0,6.0,16.0,8.0,16.0,8.0,1.6666666666666665,9.525925925925927,5.5,6.42
423,315,2025-08-13,1.0,7.0,8.0,8.0,4.0,15.0,166.0,190.0,8.0,5.0,6.345370370370371,6.5,6.61
424,316,2025-08-13,2.0,-1.0,0.0,0.0,4.0,19.0,98.5,118.0,0.0,5.0,6.522222222222222,3.0,3.33
425,317,2025-08-13,2.0,-1.0,0.0,0.0,4.0,1440.0,1020.0,130.0,0.0,5.0,3.4444444444444446,3.0,2.56
426,318,2025-08-13,1.0,8.0,10.0,10.0,6.0,10.0,26.67,7.0,10.0,1.6666666666666665,9.746907407407406,7.0,7.4
427,319,2025-08-13,2.0,-1.0,0.0,0.0,4.0,29.0,150.0,27.0,0.0,5.0,8.94537037037037,3.0,3.94
428,320,2025-08-13,2.0,-1.0,0.0,0.0,4.0,14.0,72.0,15.0,0.0,5.0,9.437037037037037,3.0,4.06
429,321,2025-08-13,3.0,2.0,8.0,8.0,5.0,39.0,104.5,21.0,8.0,3.333333333333333,9.187037037037037,5.0,6.68
430,322,2025-08-13,3.0,2.0,8.0,8.0,5.0,20.0,61.0,37.0,8.0,3.333333333333333,8.84074074074074,5.0,6.59
431,323,2025-08-13,2.0,1.0,8.0,8.0,6.0,25.0,118.0,24.0,8.0,1.6666666666666665,9.091666666666667,4.0,6.09
432,324,2025-08-10,3.0,7.0,10.0,10.0,7.0,7.0,3.5,7.0,10.0,0.0,9.792592592592593,7.5,7.07
433,324,2025-08-13,7.0,0.0,,,7.0,,,,,0.0,,6.0,
434,325,2025-08-13,2.0,1.0,0.0,0.0,3.0,17.0,102.0,50.0,0.0,6.666666666666666,8.406481481481482,4.0,4.37
435,326,2025-08-13,2.0,0.0,8.0,8.0,5.0,76.0,57.0,20.0,8.0,3.333333333333333,9.268518518518519,3.5,6.48
436,327,2025-08-13,2.0,-1.0,0.0,0.0,4.0,11.0,55.5,11.0,0.0,5.0,9.581481481481482,3.0,4.1
437,328,2025-08-13,3.0,2.0,0.0,0.0,5.0,17.0,72.0,23.0,0.0,3.333333333333333,9.212037037037037,5.0,3.89
438,329,2025-08-13,2.0,-2.0,0.0,0.0,3.0,18.0,80.0,35.0,0.0,6.666666666666666,8.862962962962962,2.5,4.26
439,330,2025-08-12,2.0,-2.0,0.0,0.0,3.0,1.0,118.0,76.0,0.0,6.666666666666666,7.669444444444445,2.5,3.96
440,330,2025-08-13,2.0,-1.0,0.0,0.0,2.0,124.0,136.0,106.0,0.0,8.333333333333334,6.688888888888889,3.0,4.21
441,331,2025-08-13,4.0,4.0,10.0,10.0,6.0,115.0,115.0,5.0,10.0,1.6666666666666665,9.541666666666666,6.5,7.28
442,332,2025-08-13,5.0,0.0,10.0,10.0,5.0,60.0,30.0,1.0,10.0,3.333333333333333,9.86111111111111,5.0,7.55
443,333,2025-08-13,5.0,0.0,0.0,0.0,5.0,,,,0.0,3.333333333333333,,5.0,
444,334,2025-08-13,1.0,5.0,0.0,0.0,3.0,215.0,183.5,20.0,0.0,6.666666666666666,8.905555555555557,5.5,4.72
445,335,2025-08-12,2.0,3.0,0.0,0.0,5.0,6.0,160.0,5.0,0.0,3.333333333333333,9.559259259259258,5.0,3.97
446,335,2025-08-13,1.0,4.0,0.0,0.0,2.0,1730.0,357.5,20.0,0.0,8.333333333333334,7.1805555555555545,5.0,4.63
447,336,2025-08-12,3.0,2.0,0.0,0.0,4.0,49.0,49.0,1.0,0.0,5.0,9.836111111111112,5.0,4.46
448,337,2025-08-13,6.0,0.0,10.0,10.0,7.0,73.0,183.67,16.0,10.0,0.0,9.147833333333335,5.5,6.61
449,338,2025-08-13,2.0,0.0,0.0,0.0,4.0,,,,0.0,5.0,,3.5,
450,339,2025-08-13,2.0,0.0,0.0,0.0,3.0,46.0,23.0,1.0,0.0,6.666666666666666,9.887037037037038,3.5,4.66
451,340,2025-08-12,2.0,3.0,0.0,0.0,3.0,330.0,165.0,4.0,0.0,6.666666666666666,9.277777777777779,5.0,4.74
452,340,2025-08-13,2.0,3.0,0.0,0.0,4.0,78.0,39.0,2.0,0.0,5.0,9.799999999999999,5.0,4.45
453,341,2025-08-13,1.0,4.0,0.0,0.0,4.0,289.0,144.5,3.0,0.0,5.0,9.381481481481481,5.0,4.35
454,342,2025-08-13,2.0,3.0,0.0,0.0,5.0,100.0,100.0,3.0,0.0,3.333333333333333,9.638888888888888,5.0,3.99
455,343,2025-08-13,5.0,0.0,0.0,0.0,3.0,16.0,80.0,5.0,0.0,6.666666666666666,9.69814814814815,5.0,4.84
456,344,2025-08-13,3.0,4.0,0.0,0.0,3.0,100.0,120.0,15.0,0.0,6.666666666666666,9.268518518518519,6.0,4.88
457,345,2025-08-10,4.0,3.0,0.0,0.0,5.0,51.0,51.0,1.0,0.0,3.333333333333333,9.830555555555557,6.0,4.19
458,345,2025-08-11,3.0,2.0,0.0,0.0,4.0,243.0,182.25,20.0,0.0,5.0,8.881944444444445,5.0,4.22
459,345,2025-08-12,2.0,3.0,0.0,0.0,3.0,613.0,287.75,16.0,0.0,6.666666666666666,8.455092592592594,5.0,4.53
460,346,2025-08-13,2.0,0.0,0.0,0.0,4.0,130.0,65.0,1.0,0.0,5.0,9.731481481481483,3.5,4.21
461,347,2025-08-13,1.0,3.0,0.0,0.0,3.0,15.0,127.75,3.7,0.0,6.666666666666666,9.646759259259259,4.5,4.75
462,348,2025-08-10,2.0,3.0,10.0,10.0,4.0,306.0,183.6,5.8,10.0,5.0,9.215555555555556,5.0,7.8
463,348,2025-08-12,2.0,1.0,0.0,0.0,3.0,12.0,108.83,4.43,0.0,6.666666666666666,9.664296296296298,4.0,4.68
464,348,2025-08-13,2.0,5.0,10.0,5.0,5.0,133.0,106.0,4.3,7.5,3.333333333333333,9.561111111111112,6.0,6.75
465,349,2025-08-13,2.0,4.0,0.0,0.0,6.0,11.0,11.0,0.2,0.0,1.6666666666666665,9.963888888888889,5.5,3.73
466,350,2025-08-13,3.0,2.0,0.0,0.0,5.0,11.0,11.0,0.2,0.0,3.333333333333333,9.963888888888889,5.0,4.07
467,351,2025-08-13,1.0,4.0,0.0,0.0,6.0,15.0,15.0,0.3,0.0,1.6666666666666665,9.950000000000001,5.0,3.65
468,352,2025-08-13,1.0,6.0,10.0,10.0,7.0,3.0,1.5,0.1,10.0,0.0,9.991666666666667,6.0,6.9
469,353,2025-08-13,2.0,3.0,0.0,0.0,6.0,20.0,20.0,0.3,0.0,1.6666666666666665,9.936111111111112,5.0,3.65
470,354,2025-08-13,3.0,1.0,0.0,0.0,4.0,20.0,115.0,2.25,0.0,5.0,9.706018518518519,4.5,4.35
471,355,2025-08-12,2.0,3.0,0.0,0.0,5.0,11.0,11.0,0.2,0.0,3.333333333333333,9.963888888888889,5.0,4.07
472,356,2025-08-13,1.0,6.0,0.0,0.0,4.0,9.0,141.67,4.3,0.0,5.0,9.609870370370372,6.0,4.55
473,357,2025-08-12,1.0,4.0,0.0,0.0,6.0,10.0,10.0,0.2,0.0,1.6666666666666665,9.966666666666667,5.0,3.66
474,357,2025-08-13,1.0,3.0,0.0,0.0,5.0,11.0,11.0,0.2,0.0,3.333333333333333,9.963888888888889,4.5,4.0
475,358,2025-08-13,4.0,3.0,10.0,10.0,7.0,13.0,13.0,0.2,10.0,0.0,9.958333333333334,6.0,6.89
476,359,2025-08-13,1.0,7.0,10.0,10.0,5.0,17.0,49.0,1.6,10.0,3.333333333333333,9.849074074074075,6.5,7.77
477,360,2025-08-12,2.0,3.0,0.0,0.0,5.0,15.0,15.0,0.3,0.0,3.333333333333333,9.950000000000001,5.0,4.07
478,361,2025-08-13,1.0,4.0,0.0,0.0,3.0,21.0,61.2,2.04,0.0,6.666666666666666,9.810555555555554,5.0,4.87
479,362,2025-08-13,3.0,4.0,0.0,0.0,6.0,9.0,9.0,0.2,0.0,1.6666666666666665,9.969444444444443,6.0,3.81
480,363,2025-08-13,1.0,5.0,0.0,0.0,4.0,2.0,69.75,3.06,0.0,5.0,9.783981481481481,5.5,4.52
481,364,2025-08-12,6.0,-2.0,1.0,1.0,6.0,13.0,13.0,1.0,1.0,1.6666666666666665,9.936111111111112,4.5,3.93
482,365,2025-08-13,8.0,5.0,1.0,1.0,7.0,8.0,8.0,2.0,1.0,0.0,9.922222222222222,9.0,4.18
483,366,2025-08-12,5.0,-1.0,1.0,1.0,5.0,13.0,13.0,1.0,1.0,3.333333333333333,9.936111111111112,4.5,4.34
484,366,2025-08-13,7.0,0.0,0.0,0.0,2.0,25.0,25.0,4.0,0.0,8.333333333333334,9.819444444444443,6.0,5.44
485,367,2025-08-12,6.0,-1.0,0.0,0.0,4.0,2.0,2.0,1.0,0.0,5.0,9.966666666666667,5.0,4.49
486,367,2025-08-13,6.0,-2.0,0.0,0.0,5.0,36.0,36.0,1.0,0.0,3.333333333333333,9.872222222222224,4.5,3.98
487,368,2025-08-13,4.0,0.0,1.0,1.0,3.0,15.0,15.0,1.0,1.0,6.666666666666666,9.930555555555555,4.5,5.17
488,369,2025-08-13,1.0,0.0,1.0,1.0,7.0,5.0,5.0,0.5,1.0,0.0,9.972222222222221,3.0,3.29
489,370,2025-08-13,7.0,-1.0,1.0,1.0,5.0,1.0,1.0,2.0,1.0,3.333333333333333,9.941666666666666,5.5,4.49
490,371,2025-08-12,5.0,-1.0,1.0,1.0,6.0,14.0,14.0,0.5,1.0,1.6666666666666665,9.947222222222223,4.5,3.93
491,371,2025-08-13,6.0,0.0,0.0,0.0,4.0,1.0,1.0,2.0,0.0,5.0,9.941666666666666,5.5,4.56
492,372,2025-08-13,4.0,0.0,0.0,0.0,5.0,1.0,1.0,0.5,0.0,3.333333333333333,9.983333333333334,4.5,4.0
493,373,2025-08-13,3.0,0.0,0.0,0.0,4.0,22.0,22.0,2.0,0.0,5.0,9.883333333333335,4.0,4.32
494,374,2025-08-13,4.0,-1.0,1.0,1.0,6.0,1.0,1.0,0.5,1.0,1.6666666666666665,9.983333333333334,4.0,3.86
495,375,2025-08-13,5.0,-2.0,1.0,1.0,5.0,19.0,19.0,2.0,1.0,3.333333333333333,9.891666666666666,4.0,4.26
496,376,2025-08-13,6.0,-3.0,1.0,0.0,6.0,0.0,37.0,1.0,0.5,1.6666666666666665,9.903703703703703,4.0,3.67
497,377,2025-08-13,7.0,-2.0,1.0,1.0,6.0,1.0,1.0,2.0,1.0,1.6666666666666665,9.941666666666666,5.0,4.0
498,378,2025-08-11,4.0,-2.0,1.0,1.0,7.0,5.0,5.0,0.5,1.0,0.0,9.972222222222221,3.5,3.37
499,378,2025-08-12,7.0,-2.0,1.0,0.0,4.0,18.0,18.0,3.0,0.5,5.0,9.866666666666667,5.0,4.64
500,378,2025-08-13,7.0,-1.0,0.0,0.0,5.0,5.0,5.0,1.0,0.0,3.333333333333333,9.958333333333334,5.5,4.15
501,379,2025-08-13,3.0,-2.0,0.0,0.0,2.0,1065.0,,161.0,0.0,8.333333333333334,3.520833333333333,3.0,3.41
502,380,2025-08-13,,,,,7.0,0.0,0.0,0.0,,0.0,10.0,,
503,381,2025-08-13,2.0,-1.0,0.0,0.0,3.0,0.0,,105.0,0.0,6.666666666666666,5.625,3.0,3.52
504,382,2025-08-13,2.0,-1.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,10.0,3.0,2.95
505,383,2025-08-13,4.0,-1.0,0.0,0.0,7.0,0.0,,0.0,0.0,0.0,10.0,4.0,3.1
506,384,2025-08-13,2.0,3.0,1.0,1.0,4.0,1270.0,,68.0,1.0,5.0,5.402777777777778,5.0,3.7
507,385,2025-08-13,1.0,4.0,1.0,1.0,5.0,0.0,,135.0,1.0,3.333333333333333,5.0,5.0,3.18
508,386,2025-08-13,1.0,3.0,1.0,1.0,6.0,25.0,25.0,1.0,1.0,1.6666666666666665,9.902777777777777,4.5,3.92
509,387,2025-08-13,4.0,-1.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,10.0,4.0,3.1
510,388,2025-08-13,2.0,3.0,1.0,1.0,5.0,0.0,,7.0,1.0,3.333333333333333,9.708333333333332,5.0,4.36
511,389,2025-08-11,3.0,1.0,0.0,0.0,3.0,0.0,,100.0,0.0,6.666666666666666,5.833333333333333,4.5,3.8
512,389,2025-08-13,5.0,1.0,0.0,0.0,1.0,0.0,,21.0,0.0,10.0,9.125,5.5,5.61
513,390,2025-08-11,1.0,1.0,1.0,0.0,3.0,0.0,,40.0,0.5,6.666666666666666,8.333333333333334,3.5,4.45
514,390,2025-08-13,2.0,0.0,0.0,0.0,2.0,0.0,,110.0,0.0,8.333333333333334,5.416666666666667,3.5,3.96
515,391,2025-08-12,2.0,2.0,1.0,1.0,4.0,199.0,,40.0,1.0,5.0,8.056944444444445,4.5,4.29
516,391,2025-08-13,3.0,0.0,0.0,0.0,6.0,10.0,10.0,0.0,0.0,1.6666666666666665,9.972222222222221,4.0,3.51
517,392,2025-08-13,4.0,0.0,0.0,0.0,7.0,0.0,,7.0,0.0,0.0,9.708333333333332,4.5,3.1
518,393,2025-08-13,1.0,4.0,1.0,1.0,5.0,0.0,,238.0,1.0,3.333333333333333,5.0,5.0,3.18
519,394,2025-08-10,2.0,0.0,1.0,1.0,6.0,0.0,0.0,0.0,1.0,1.6666666666666665,10.0,3.5,3.79
520,394,2025-08-13,2.0,0.0,0.0,0.0,4.0,30.0,15.0,0.5,0.0,5.0,9.930555555555557,3.5,4.26
521,394,2025-08-12,2.0,1.0,1.0,1.0,6.0,0.0,,28.0,1.0,1.6666666666666665,8.833333333333332,4.0,3.58
522,395,2025-08-13,3.0,2.0,1.0,1.0,6.0,1.0,464.33,7.0,1.0,1.6666666666666665,8.944759259259259,5.0,3.75
523,396,2025-08-13,2.0,1.0,1.0,0.0,4.0,1288.0,429.33,7.0,0.5,5.0,7.817907407407407,4.0,3.98
524,397,2025-08-13,2.0,0.0,1.0,1.0,6.0,64.0,32.0,1.0,1.0,1.6666666666666665,9.853703703703705,3.5,3.76
525,398,2025-08-13,2.0,0.0,1.0,1.0,6.0,1.0,0.5,0.2,1.0,1.6666666666666665,9.992592592592592,3.5,3.79
526,399,2025-08-13,1.0,1.0,0.0,0.0,2.0,42.0,235.33,14.0,0.0,8.333333333333334,9.136425925925925,3.5,4.89
527,400,2025-08-12,5.0,4.0,1.0,1.0,6.0,271.0,135.5,4.0,1.0,1.6666666666666665,9.387037037037038,7.0,4.16
528,400,2025-08-13,4.0,3.0,1.0,0.0,4.0,62.0,248.2,10.0,0.5,5.0,9.205185185185185,6.0,4.63
529,401,2025-08-13,2.0,0.0,0.0,0.0,3.0,2603.0,1735.33,4.0,0.0,6.666666666666666,4.265129629629629,3.5,3.26
530,402,2025-08-13,1.0,0.0,0.0,0.0,4.0,13.0,6.5,0.1,0.0,5.0,9.973148148148148,3.0,4.19
531,403,2025-08-13,3.0,0.0,0.0,0.0,4.0,1.0,0.5,0.0,0.0,5.0,9.998148148148148,4.0,4.35
532,404,2025-08-13,7.0,0.0,1.0,1.0,5.0,56.0,28.0,1.0,1.0,3.333333333333333,9.868518518518519,6.0,4.55
533,405,2025-08-12,1.0,0.0,0.0,0.0,2.0,14.0,665.0,11.0,0.0,8.333333333333334,8.450000000000001,3.0,4.65
534,406,2025-08-13,5.0,0.0,1.0,1.0,6.0,14.0,7.0,0.2,1.0,1.6666666666666665,9.968518518518517,5.0,4.01
535,407,2025-08-12,4.0,2.0,1.0,1.0,3.0,192.0,205.0,6.0,1.0,6.666666666666666,9.275925925925925,5.5,5.16
536,407,2025-08-13,7.0,5.0,1.0,1.0,7.0,17.0,10.0,0.5,1.0,0.0,9.95185185185185,8.5,4.11
537,408,2025-08-13,2.0,0.0,1.0,1.0,5.0,1.0,0.5,0.2,1.0,3.333333333333333,9.992592592592592,3.5,4.21
538,409,2025-08-13,2.0,0.0,1.0,1.0,6.0,3433.0,1716.5,5.0,1.0,1.6666666666666665,3.5037037037037044,3.5,2.17
539,410,2025-08-13,4.0,2.0,1.0,1.0,5.0,1.0,752.0,12.0,1.0,3.333333333333333,8.273148148148147,5.5,4.08
540,411,2025-08-13,5.0,3.0,1.0,1.0,6.0,1125.0,562.5,2.0,1.0,1.6666666666666665,7.861111111111111,6.5,3.71
541,412,2025-08-11,2.0,0.0,0.0,0.0,6.0,77.0,,5.0,0.0,1.6666666666666665,9.684722222222224,3.5,3.36
542,412,2025-08-13,2.0,0.0,0.0,0.0,5.0,27.0,162.0,16.0,0.0,3.333333333333333,9.230555555555556,3.5,3.67
543,413,2025-08-13,3.0,1.0,0.0,0.0,3.0,77.0,200.0,20.0,0.0,6.666666666666666,9.002777777777778,4.5,4.59
544,414,2025-08-13,2.0,0.0,0.0,0.0,6.0,27.0,,3.0,0.0,1.6666666666666665,9.8375,3.5,3.4
545,415,2025-08-12,3.0,2.0,1.0,1.0,5.0,68.0,170.0,18.0,1.0,3.333333333333333,9.122222222222222,5.0,4.21
546,415,2025-08-13,2.0,0.0,0.0,0.0,4.0,518.0,,12.0,0.0,5.0,8.780555555555555,3.5,3.97
547,416,2025-08-13,2.0,1.0,0.0,0.0,2.0,129.0,357.0,20.0,0.0,8.333333333333334,8.66388888888889,4.0,4.85
548,417,2025-08-13,2.0,0.0,0.0,0.0,5.0,570.0,,7.0,0.0,3.333333333333333,8.916666666666666,3.5,3.59
549,418,2025-08-13,3.0,0.0,0.0,0.0,3.0,113.0,500.0,9.0,0.0,6.666666666666666,8.719444444444443,4.0,4.45
550,419,2025-08-12,2.0,0.0,0.0,0.0,6.0,35.0,,3.0,0.0,1.6666666666666665,9.82638888888889,3.5,3.4
551,419,2025-08-13,1.0,0.0,1.0,1.0,7.0,,,0.0,1.0,0.0,10.0,3.0,3.3
552,420,2025-08-13,1.0,2.0,0.0,0.0,3.0,27.0,222.0,18.0,0.0,6.666666666666666,9.06388888888889,4.0,4.53
553,421,2025-08-12,4.0,3.0,0.0,0.0,4.0,128.0,200.0,8.0,0.0,5.0,9.28888888888889,6.0,4.47
554,422,2025-08-13,2.0,0.0,0.0,0.0,4.0,113.0,,10.0,0.0,5.0,9.426388888888887,3.5,4.13
555,423,2025-08-12,3.0,0.0,0.0,0.0,5.0,21.0,,2.0,0.0,3.333333333333333,9.8875,4.0,3.91
556,424,2025-08-13,1.0,4.0,1.0,1.0,4.0,66.0,300.0,20.0,1.0,5.0,8.827777777777778,5.0,4.56
557,425,2025-08-12,5.0,0.0,1.0,1.0,6.0,68.0,,12.0,1.0,1.6666666666666665,9.405555555555555,5.0,3.87
558,425,2025-08-13,2.0,0.0,0.0,0.0,5.0,116.0,,10.0,0.0,3.333333333333333,9.42222222222222,3.5,3.71
559,426,2025-08-13,2.0,1.0,0.0,0.0,5.0,37.0,,10.0,0.0,3.333333333333333,9.531944444444445,4.0,3.82
560,427,2025-08-13,1.0,2.0,0.0,0.0,2.0,55.0,218.0,25.0,0.0,8.333333333333334,8.850925925925926,4.0,4.9
561,428,2025-08-10,3.0,0.0,1.0,1.0,5.0,1394.0,1394.0,22.0,1.0,3.333333333333333,5.516666666666666,4.0,3.16
562,428,2025-08-13,3.0,0.0,1.0,1.0,6.0,17.0,17.0,4.0,1.0,1.6666666666666665,9.841666666666667,4.0,3.83
563,429,2025-08-12,2.0,3.0,0.0,0.0,4.0,662.0,662.0,11.0,0.0,5.0,7.855555555555557,5.0,3.96
564,430,2025-08-13,1.0,4.0,0.0,0.0,3.0,3085.0,704.0,20.0,0.0,6.666666666666666,5.284259259259259,5.0,3.74
565,431,2025-08-13,2.0,5.0,0.0,0.0,5.0,4.0,4.0,1.0,0.0,3.333333333333333,9.961111111111112,6.0,4.22
566,432,2025-08-13,1.0,6.0,1.0,0.0,3.0,17.0,383.0,26.0,0.5,6.666666666666666,8.552777777777777,6.0,4.88
567,433,2025-08-13,2.0,0.0,0.0,0.0,4.0,27.0,27.0,6.0,0.0,5.0,9.758333333333333,3.5,4.21
568,434,2025-08-13,2.0,0.0,0.0,0.0,1.0,11.0,11.0,0.0,0.0,10.0,9.969444444444445,3.5,5.52
569,435,2025-08-12,2.0,4.0,1.0,1.0,6.0,2.0,260.0,4.0,1.0,1.6666666666666665,9.405555555555557,5.5,3.94
570,435,2025-08-13,2.0,0.0,0.0,0.0,2.0,31.0,62.0,11.0,0.0,8.333333333333334,9.550925925925926,3.5,5.0
571,436,2025-08-13,1.0,0.0,0.0,0.0,3.0,20.0,20.0,3.0,0.0,6.666666666666666,9.861111111111112,3.0,4.58
572,437,2025-08-13,2.0,1.0,0.0,0.0,4.0,17.0,420.0,12.0,0.0,5.0,8.873148148148148,4.0,4.07
573,438,2025-08-13,2.0,0.0,0.0,0.0,2.0,35.0,35.0,5.0,0.0,8.333333333333334,9.763888888888891,3.5,5.05
574,439,2025-08-13,2.0,2.0,0.0,0.0,5.0,1277.0,516.0,15.0,0.0,3.333333333333333,7.44537037037037,4.5,3.37
575,440,2025-08-13,2.0,3.0,1.0,1.0,4.0,11.0,272.0,16.0,1.0,5.0,9.041666666666668,5.0,4.61
576,441,2025-08-12,2.0,3.0,0.0,0.0,4.0,22.0,22.0,2.0,0.0,5.0,9.883333333333335,5.0,4.47
577,442,2025-08-13,2.0,0.0,0.0,0.0,2.0,1323.0,522.0,10.0,0.0,8.333333333333334,7.530555555555556,3.5,4.49
578,443,2025-08-13,2.0,0.0,0.0,0.0,3.0,1.0,1.0,2.0,0.0,6.666666666666666,9.941666666666666,3.5,4.68
579,444,2025-08-13,2.0,4.0,1.0,1.0,6.0,17.0,17.0,1.0,1.0,1.6666666666666665,9.925,5.5,4.07
580,445,2025-08-13,3.0,0.0,0.0,0.0,2.0,17.0,28.0,1.0,0.0,8.333333333333334,9.90462962962963,4.0,5.16
581,446,2025-08-13,5.0,0.0,0.0,0.0,4.0,367.0,275.25,3.0,0.0,5.0,9.06712962962963,5.0,4.27
582,447,2025-08-13,7.0,2.0,1.0,10.0,6.0,15.0,7.5,0.25,5.5,1.6666666666666665,9.965277777777779,7.0,5.88
583,448,2025-08-13,6.0,1.0,1.0,10.0,5.0,1.0,41.2,1.0,5.5,3.333333333333333,9.895,6.0,6.13
584,449,2025-08-13,3.0,-2.0,0.0,0.0,3.0,25.0,76.67,3.0,0.0,6.666666666666666,9.751537037037037,3.0,4.55
585,450,2025-08-13,6.0,1.0,1.0,10.0,5.0,3.0,17.25,0.5,5.5,3.333333333333333,9.951388888888891,6.0,6.15
586,451,2025-08-12,7.0,2.0,1.0,10.0,6.0,21.0,10.5,0.33,5.5,1.6666666666666665,9.951944444444445,7.0,5.88
587,451,2025-08-13,8.0,3.0,1.0,10.0,7.0,16.0,8.0,0.25,5.5,0.0,9.963425925925925,8.0,5.62
588,452,2025-08-13,2.0,1.0,0.0,0.0,2.0,2.0,72.5,4.0,0.0,8.333333333333334,9.752777777777778,4.0,5.12
589,453,2025-08-13,5.0,0.0,0.0,0.0,4.0,1.0,26.0,1.0,0.0,5.0,9.923148148148147,5.0,4.48
590,454,2025-08-13,3.0,0.0,0.0,0.0,3.0,1.0,1.5,0.25,0.0,6.666666666666666,9.98935185185185,4.0,4.76
591,455,2025-08-10,3.0,0.0,0.0,0.0,3.0,549.0,274.5,1.5,0.0,6.666666666666666,8.941666666666666,4.0,4.5
592,455,2025-08-11,3.0,0.0,0.0,0.0,3.0,1801.0,205.75,1.0,0.0,6.666666666666666,7.923611111111112,4.0,4.25
593,455,2025-08-12,3.0,0.0,0.0,0.0,3.0,648.0,220.67,1.0,0.0,6.666666666666666,8.963574074074076,4.0,4.51
594,455,2025-08-13,3.0,0.0,0.0,0.0,3.0,55.0,27.5,0.75,0.0,6.666666666666666,9.877314814814815,4.0,4.74
595,456,2025-08-13,6.0,1.0,0.0,0.0,5.0,8.0,4.0,0.17,0.0,3.333333333333333,9.980462962962962,6.0,4.23
596,457,2025-08-13,6.0,1.0,1.0,10.0,6.0,3.0,119.5,2.0,5.5,1.6666666666666665,9.72037037037037,6.0,5.67
597,458,2025-08-13,5.0,0.0,0.0,0.0,4.0,17.0,8.5,0.25,0.0,5.0,9.961574074074074,5.0,4.49
598,459,2025-08-13,2.0,0.0,0.0,0.0,2.0,27.0,13.5,0.5,0.0,8.333333333333334,9.936111111111112,3.5,5.09
599,460,2025-08-13,6.0,1.0,0.0,0.0,5.0,27.0,13.5,0.5,0.0,3.333333333333333,9.936111111111112,6.0,4.22
600,461,2025-08-12,4.0,0.0,0.0,0.0,4.0,9.0,4.5,0.17,0.0,5.0,9.978611111111112,4.5,4.42
601,462,2025-08-13,2.0,2.0,7.0,10.0,6.0,119.0,119.0,12.0,8.5,1.6666666666666665,9.33611111111111,4.5,6.4
602,463,2025-08-13,2.0,1.0,6.0,6.0,4.0,13.0,25.0,12.0,6.0,5.0,9.608333333333333,4.0,6.35
603,464,2025-08-13,3.0,1.0,4.0,4.0,4.0,7.0,3.5,3.0,4.0,5.0,9.903703703703703,4.5,5.8
604,465,2025-08-12,2.0,0.0,4.0,4.0,3.0,38.0,38.0,5.0,4.0,6.666666666666666,9.755555555555555,3.5,6.03
605,465,2025-08-13,2.0,6.0,10.0,10.0,5.0,23.0,28.0,15.0,10.0,3.333333333333333,9.510185185185186,6.5,7.69
606,466,2025-08-10,4.0,2.0,7.0,10.0,6.0,7.0,3.5,10.0,8.5,1.6666666666666665,9.70925925925926,5.5,6.64
607,466,2025-08-11,4.0,1.0,5.0,5.0,4.0,24.0,12.0,12.0,5.0,5.0,9.622222222222222,5.0,6.16
